#              ************************************
#              *****    GLOBAL ATTRIBUTES    ******
#              ************************************
#
#     PROJECT                         NSSDC
#     DISCIPLINE                      Space Physics>Interplanetary Studies
#     SOURCE_NAME                     OMNI (1AU IP Data)>Merged 1 Hour Interplantary OMNI data
#     DATA_TYPE                       H0>Definitive Hourly
#     DESCRIPTOR                      IMF, Plasma, Indices, Energetic Proton Flux
#     DATA_VERSION                    1
#     TITLE                           Near-Earth Heliosphere Data (OMNI)
#     TEXT                            Hourly averaged definitive multispacecraft interplanetary parameters data
#                                     OMNI Data Documentation: https://omniweb.gsfc.nasa.gov/html/ow_data.html
#                                     Additional data access options available at  SPDF's OMNIWeb Service: https://omniweb.gsfc.nasa.gov/ow.h
#                                     COHOWeb-formatted OMNI_M merged magnetic field and plasma data http://cohoweb.gsfc.nasa.gov/           
#                                     Recent OMNI 1-HR Updates News: https://omniweb.gsfc.nasa.gov/html/ow_news.html
#     MODS                            created August 2003;
#                                     conversion to ISTP/IACG CDFs via SKTEditor Feb 2000
#                                     Time tags in CDAWeb version were modified in March 2005 to use the
#                                     CDAWeb convention of having mid-average time tags rather than OMNI's
#                                     original convention of start-of-average time tags.
#     LOGICAL_FILE_ID                 omni2_h0_mrg1hr_00000000_v01
#     PI_NAME                         J.H. King, N. Papitashvili
#     PI_AFFILIATION                  ADNET, NASA GSFC
#     GENERATION_DATE                 Ongoing
#     ACKNOWLEDGEMENT                 NSSDC
#     ADID_REF                        NSSD0110
#     RULES_OF_USE                    Public
#     INSTRUMENT_TYPE                 Plasma and Solar Wind
#                                     Magnetic Fields (space)
#                                     Particles (space)
#                                     Electric Fields (space)
#                                     Activity Indices
#     GENERATED_BY                    King/Papitashvili
#     TIME_RESOLUTION                 1 hour
#     LOGICAL_SOURCE                  omni2_h0_mrg1hr
#     LOGICAL_SOURCE_DESCRIPTION      OMNI Combined, Definitive, Hourly IMF and Plasma Data, and Energetic Proton                            
#     LOGICAL_SOURCE_DESCRIPTION       Fluxes, Time-Shifted to the Nose of the Earth's Bow Shock, plus Solar and Magnetic                    
#                                      Indices                                                                                               
#     LINK_TITLE                      OMNI Data documentation
#                                     SPDF's OMNIWeb Service
#                                     COHOWeb-formatted OMNI_M merged magnetic field and plasma data
#                                     Release Notes
#     HTTP_LINK                       https://omniweb.gsfc.nasa.gov/html/ow_data.html
#                                     https://omniweb.gsfc.nasa.gov/ow.html
#                                     http://cohoweb.gsfc.nasa.gov/
#                                     https://omniweb.gsfc.nasa.gov/html/ow_news.html
#     ALT_LOGICAL_SOURCE              Combined_OMNI_1AU-MagneticField-Plasma-Particles_mrg1hr_1hour_cdf
#     MISSION_GROUP                   OMNI (Combined 1AU IP Data; Magnetic and Solar Indices)
#                                     ACE
#                                     Wind
#                                     IMP (All)
#                                     !___Interplanetary Data near 1 AU
#     SPASE_DATASETRESOURCEID         spase://VMO/NumericalData/OMNI/PT1H
#     CDFMAJOR                        ROW_MAJOR
#
#              ************************************
#              ****  RECORD VARYING VARIABLES  ****
#              ************************************
#
#  1. Time_at_center_of_hour
#  2. Dst - 1-hour Dst index (1963/001-2014/366), Provisional Dst (2015/001-2016/366), Quick-look Dst (2017/001-2018/151), from WDC Kyoto
#
TIME_AT_CENTER_OF_HOUR  1-H_DST
25-01-2007 19:30:00.000      -4
25-01-2007 20:30:00.000      -7
25-01-2007 21:30:00.000      -8
25-01-2007 22:30:00.000      -7
25-01-2007 23:30:00.000      -7
26-01-2007 00:30:00.000      -7
26-01-2007 01:30:00.000      -5
26-01-2007 02:30:00.000      -5
26-01-2007 03:30:00.000      -6
26-01-2007 04:30:00.000      -9
26-01-2007 05:30:00.000     -11
26-01-2007 06:30:00.000     -13
26-01-2007 07:30:00.000     -15
26-01-2007 08:30:00.000     -14
26-01-2007 09:30:00.000      -9
26-01-2007 10:30:00.000      -9
26-01-2007 11:30:00.000     -10
26-01-2007 12:30:00.000     -12
26-01-2007 13:30:00.000     -12
26-01-2007 14:30:00.000     -12
26-01-2007 15:30:00.000      -8
26-01-2007 16:30:00.000      -8
26-01-2007 17:30:00.000      -6
26-01-2007 18:30:00.000      -4
26-01-2007 19:30:00.000      -4
26-01-2007 20:30:00.000      -2
26-01-2007 21:30:00.000      -3
26-01-2007 22:30:00.000      -1
26-01-2007 23:30:00.000       1
27-01-2007 00:30:00.000      -1
27-01-2007 01:30:00.000      -3
27-01-2007 02:30:00.000      -6
27-01-2007 03:30:00.000     -10
27-01-2007 04:30:00.000      -6
27-01-2007 05:30:00.000      -6
27-01-2007 06:30:00.000      -5
27-01-2007 07:30:00.000      -3
27-01-2007 08:30:00.000      -3
27-01-2007 09:30:00.000      -4
27-01-2007 10:30:00.000      -5
27-01-2007 11:30:00.000      -5
27-01-2007 12:30:00.000      -6
27-01-2007 13:30:00.000      -7
27-01-2007 14:30:00.000      -9
27-01-2007 15:30:00.000      -8
27-01-2007 16:30:00.000      -7
27-01-2007 17:30:00.000      -5
27-01-2007 18:30:00.000      -3
27-01-2007 19:30:00.000      -4
27-01-2007 20:30:00.000      -7
27-01-2007 21:30:00.000      -3
27-01-2007 22:30:00.000      -1
27-01-2007 23:30:00.000       0
28-01-2007 00:30:00.000       0
28-01-2007 01:30:00.000      -2
28-01-2007 02:30:00.000      -1
28-01-2007 03:30:00.000      -2
28-01-2007 04:30:00.000      -5
28-01-2007 05:30:00.000      -8
28-01-2007 06:30:00.000      -6
28-01-2007 07:30:00.000      -5
28-01-2007 08:30:00.000      -4
28-01-2007 09:30:00.000      -4
28-01-2007 10:30:00.000      -5
28-01-2007 11:30:00.000      -4
28-01-2007 12:30:00.000      -3
28-01-2007 13:30:00.000      -3
28-01-2007 14:30:00.000      -3
28-01-2007 15:30:00.000       1
28-01-2007 16:30:00.000       3
28-01-2007 17:30:00.000       4
28-01-2007 18:30:00.000       3
28-01-2007 19:30:00.000      -1
28-01-2007 20:30:00.000      -6
28-01-2007 21:30:00.000      -7
28-01-2007 22:30:00.000      -2
28-01-2007 23:30:00.000      -4
29-01-2007 00:30:00.000      -4
29-01-2007 01:30:00.000      -1
29-01-2007 02:30:00.000       0
29-01-2007 03:30:00.000       2
29-01-2007 04:30:00.000       4
29-01-2007 05:30:00.000       9
29-01-2007 06:30:00.000       7
29-01-2007 07:30:00.000       4
29-01-2007 08:30:00.000      10
29-01-2007 09:30:00.000       5
29-01-2007 10:30:00.000       4
29-01-2007 11:30:00.000       7
29-01-2007 12:30:00.000       7
29-01-2007 13:30:00.000       3
29-01-2007 14:30:00.000     -16
29-01-2007 15:30:00.000     -37
29-01-2007 16:30:00.000     -37
29-01-2007 17:30:00.000     -44
29-01-2007 18:30:00.000     -38
29-01-2007 19:30:00.000     -41
29-01-2007 20:30:00.000     -48
29-01-2007 21:30:00.000     -49
29-01-2007 22:30:00.000     -43
29-01-2007 23:30:00.000     -43
30-01-2007 00:30:00.000     -39
30-01-2007 01:30:00.000     -38
30-01-2007 02:30:00.000     -42
30-01-2007 03:30:00.000     -46
30-01-2007 04:30:00.000     -45
30-01-2007 05:30:00.000     -35
30-01-2007 06:30:00.000     -40
30-01-2007 07:30:00.000     -39
30-01-2007 08:30:00.000     -35
30-01-2007 09:30:00.000     -29
30-01-2007 10:30:00.000     -26
30-01-2007 11:30:00.000     -26
30-01-2007 12:30:00.000     -26
30-01-2007 13:30:00.000     -32
30-01-2007 14:30:00.000     -36
30-01-2007 15:30:00.000     -34
30-01-2007 16:30:00.000     -33
30-01-2007 17:30:00.000     -29
30-01-2007 18:30:00.000     -29
30-01-2007 19:30:00.000     -23
30-01-2007 20:30:00.000     -22
30-01-2007 21:30:00.000     -28
30-01-2007 22:30:00.000     -28
30-01-2007 23:30:00.000     -25
31-01-2007 00:30:00.000     -23
31-01-2007 01:30:00.000     -28
31-01-2007 02:30:00.000     -27
31-01-2007 03:30:00.000     -29
31-01-2007 04:30:00.000     -30
31-01-2007 05:30:00.000     -27
31-01-2007 06:30:00.000     -28
31-01-2007 07:30:00.000     -26
31-01-2007 08:30:00.000     -17
31-01-2007 09:30:00.000     -14
31-01-2007 10:30:00.000     -22
31-01-2007 11:30:00.000     -24
31-01-2007 12:30:00.000     -24
31-01-2007 13:30:00.000     -23
31-01-2007 14:30:00.000     -24
31-01-2007 15:30:00.000     -22
31-01-2007 16:30:00.000     -25
31-01-2007 17:30:00.000     -29
31-01-2007 18:30:00.000     -32
31-01-2007 19:30:00.000     -32
31-01-2007 20:30:00.000     -32
31-01-2007 21:30:00.000     -31
31-01-2007 22:30:00.000     -27
31-01-2007 23:30:00.000     -24
01-02-2007 00:30:00.000     -20
01-02-2007 01:30:00.000     -21
01-02-2007 02:30:00.000     -19
01-02-2007 03:30:00.000     -20
01-02-2007 04:30:00.000     -21
01-02-2007 05:30:00.000     -22
01-02-2007 06:30:00.000     -23
01-02-2007 07:30:00.000     -27
01-02-2007 08:30:00.000     -29
01-02-2007 09:30:00.000     -29
01-02-2007 10:30:00.000     -29
01-02-2007 11:30:00.000     -26
01-02-2007 12:30:00.000     -23
01-02-2007 13:30:00.000     -22
01-02-2007 14:30:00.000     -24
01-02-2007 15:30:00.000     -27
01-02-2007 16:30:00.000     -29
01-02-2007 17:30:00.000     -28
01-02-2007 18:30:00.000     -26
01-02-2007 19:30:00.000     -21
01-02-2007 20:30:00.000     -18
01-02-2007 21:30:00.000     -17
01-02-2007 22:30:00.000     -14
01-02-2007 23:30:00.000     -14
02-02-2007 00:30:00.000     -17
02-02-2007 01:30:00.000     -17
02-02-2007 02:30:00.000     -16
02-02-2007 03:30:00.000     -16
02-02-2007 04:30:00.000     -17
02-02-2007 05:30:00.000     -16
02-02-2007 06:30:00.000     -19
02-02-2007 07:30:00.000     -21
02-02-2007 08:30:00.000     -21
02-02-2007 09:30:00.000     -20
02-02-2007 10:30:00.000     -19
02-02-2007 11:30:00.000     -17
02-02-2007 12:30:00.000     -18
02-02-2007 13:30:00.000     -20
02-02-2007 14:30:00.000     -21
02-02-2007 15:30:00.000     -21
02-02-2007 16:30:00.000     -24
02-02-2007 17:30:00.000     -22
02-02-2007 18:30:00.000     -19
02-02-2007 19:30:00.000     -17
02-02-2007 20:30:00.000     -18
02-02-2007 21:30:00.000     -18
02-02-2007 22:30:00.000     -14
02-02-2007 23:30:00.000     -12
03-02-2007 00:30:00.000     -13
03-02-2007 01:30:00.000     -14
03-02-2007 02:30:00.000     -14
03-02-2007 03:30:00.000     -14
03-02-2007 04:30:00.000     -15
03-02-2007 05:30:00.000     -15
03-02-2007 06:30:00.000     -17
03-02-2007 07:30:00.000     -17
03-02-2007 08:30:00.000     -16
03-02-2007 09:30:00.000     -13
03-02-2007 10:30:00.000     -13
03-02-2007 11:30:00.000     -14
03-02-2007 12:30:00.000     -14
03-02-2007 13:30:00.000     -15
03-02-2007 14:30:00.000     -15
03-02-2007 15:30:00.000     -15
03-02-2007 16:30:00.000     -16
03-02-2007 17:30:00.000     -16
03-02-2007 18:30:00.000     -15
03-02-2007 19:30:00.000     -14
03-02-2007 20:30:00.000     -13
03-02-2007 21:30:00.000     -12
03-02-2007 22:30:00.000     -11
03-02-2007 23:30:00.000     -11
04-02-2007 00:30:00.000     -10
04-02-2007 01:30:00.000     -11
04-02-2007 02:30:00.000      -8
04-02-2007 03:30:00.000      -6
04-02-2007 04:30:00.000      -3
04-02-2007 05:30:00.000      -5
04-02-2007 06:30:00.000     -10
04-02-2007 07:30:00.000     -12
04-02-2007 08:30:00.000     -13
04-02-2007 09:30:00.000     -16
04-02-2007 10:30:00.000     -17
04-02-2007 11:30:00.000     -17
04-02-2007 12:30:00.000     -18
04-02-2007 13:30:00.000     -18
04-02-2007 14:30:00.000     -16
04-02-2007 15:30:00.000     -14
04-02-2007 16:30:00.000     -13
04-02-2007 17:30:00.000     -12
04-02-2007 18:30:00.000     -11
04-02-2007 19:30:00.000     -11
04-02-2007 20:30:00.000     -11
04-02-2007 21:30:00.000      -5
04-02-2007 22:30:00.000      -4
04-02-2007 23:30:00.000      -4
05-02-2007 00:30:00.000      -3
05-02-2007 01:30:00.000      -4
05-02-2007 02:30:00.000      -5
05-02-2007 03:30:00.000      -3
05-02-2007 04:30:00.000      -3
05-02-2007 05:30:00.000       0
05-02-2007 06:30:00.000       0
05-02-2007 07:30:00.000      -1
05-02-2007 08:30:00.000      -2
05-02-2007 09:30:00.000      -2
05-02-2007 10:30:00.000      -1
05-02-2007 11:30:00.000      -3
05-02-2007 12:30:00.000     -10
05-02-2007 13:30:00.000     -17
05-02-2007 14:30:00.000     -21
05-02-2007 15:30:00.000     -21
05-02-2007 16:30:00.000     -21
05-02-2007 17:30:00.000     -22
05-02-2007 18:30:00.000     -23
05-02-2007 19:30:00.000     -26
05-02-2007 20:30:00.000     -28
05-02-2007 21:30:00.000     -26
05-02-2007 22:30:00.000     -22
05-02-2007 23:30:00.000     -23
06-02-2007 00:30:00.000     -26
06-02-2007 01:30:00.000     -25
06-02-2007 02:30:00.000     -24
06-02-2007 03:30:00.000     -22
06-02-2007 04:30:00.000     -25
06-02-2007 05:30:00.000     -29
06-02-2007 06:30:00.000     -29
06-02-2007 07:30:00.000     -26
06-02-2007 08:30:00.000     -27
06-02-2007 09:30:00.000     -24
06-02-2007 10:30:00.000     -26
06-02-2007 11:30:00.000     -22
06-02-2007 12:30:00.000     -19
06-02-2007 13:30:00.000     -19
06-02-2007 14:30:00.000     -17
06-02-2007 15:30:00.000     -14
06-02-2007 16:30:00.000     -11
06-02-2007 17:30:00.000     -11
06-02-2007 18:30:00.000     -10
06-02-2007 19:30:00.000      -9
06-02-2007 20:30:00.000     -12
06-02-2007 21:30:00.000     -12
06-02-2007 22:30:00.000     -10
06-02-2007 23:30:00.000     -10
07-02-2007 00:30:00.000     -15
07-02-2007 01:30:00.000     -19
07-02-2007 02:30:00.000     -22
07-02-2007 03:30:00.000     -16
07-02-2007 04:30:00.000     -12
07-02-2007 05:30:00.000      -9
07-02-2007 06:30:00.000     -15
07-02-2007 07:30:00.000     -21
07-02-2007 08:30:00.000     -17
07-02-2007 09:30:00.000     -15
07-02-2007 10:30:00.000     -20
07-02-2007 11:30:00.000     -16
07-02-2007 12:30:00.000     -17
07-02-2007 13:30:00.000     -17
07-02-2007 14:30:00.000     -18
07-02-2007 15:30:00.000     -18
07-02-2007 16:30:00.000     -18
07-02-2007 17:30:00.000     -21
07-02-2007 18:30:00.000     -17
07-02-2007 19:30:00.000     -20
07-02-2007 20:30:00.000     -19
07-02-2007 21:30:00.000     -20
07-02-2007 22:30:00.000     -21
07-02-2007 23:30:00.000     -22
08-02-2007 00:30:00.000     -27
08-02-2007 01:30:00.000     -22
08-02-2007 02:30:00.000     -23
08-02-2007 03:30:00.000     -25
08-02-2007 04:30:00.000     -21
08-02-2007 05:30:00.000     -12
08-02-2007 06:30:00.000     -15
08-02-2007 07:30:00.000     -17
08-02-2007 08:30:00.000     -22
08-02-2007 09:30:00.000     -23
08-02-2007 10:30:00.000     -25
08-02-2007 11:30:00.000     -20
08-02-2007 12:30:00.000     -18
08-02-2007 13:30:00.000     -20
08-02-2007 14:30:00.000     -18
08-02-2007 15:30:00.000     -14
08-02-2007 16:30:00.000     -15
08-02-2007 17:30:00.000     -13
08-02-2007 18:30:00.000     -12
08-02-2007 19:30:00.000     -13
08-02-2007 20:30:00.000     -17
08-02-2007 21:30:00.000     -18
08-02-2007 22:30:00.000     -18
08-02-2007 23:30:00.000     -21
09-02-2007 00:30:00.000     -21
09-02-2007 01:30:00.000     -22
09-02-2007 02:30:00.000     -19
09-02-2007 03:30:00.000     -17
09-02-2007 04:30:00.000     -13
09-02-2007 05:30:00.000     -16
09-02-2007 06:30:00.000     -17
09-02-2007 07:30:00.000     -17
09-02-2007 08:30:00.000     -18
09-02-2007 09:30:00.000     -16
09-02-2007 10:30:00.000     -17
09-02-2007 11:30:00.000     -16
09-02-2007 12:30:00.000     -17
09-02-2007 13:30:00.000     -16
09-02-2007 14:30:00.000     -16
09-02-2007 15:30:00.000     -16
09-02-2007 16:30:00.000     -14
09-02-2007 17:30:00.000     -13
09-02-2007 18:30:00.000     -14
09-02-2007 19:30:00.000     -20
09-02-2007 20:30:00.000     -22
09-02-2007 21:30:00.000     -22
09-02-2007 22:30:00.000     -23
09-02-2007 23:30:00.000     -26
10-02-2007 00:30:00.000     -24
10-02-2007 01:30:00.000     -22
10-02-2007 02:30:00.000     -21
10-02-2007 03:30:00.000     -20
10-02-2007 04:30:00.000     -20
10-02-2007 05:30:00.000     -18
10-02-2007 06:30:00.000     -17
10-02-2007 07:30:00.000     -17
10-02-2007 08:30:00.000     -19
10-02-2007 09:30:00.000     -17
10-02-2007 10:30:00.000     -13
10-02-2007 11:30:00.000     -11
10-02-2007 12:30:00.000     -12
10-02-2007 13:30:00.000     -12
10-02-2007 14:30:00.000     -12
10-02-2007 15:30:00.000     -15
10-02-2007 16:30:00.000     -14
10-02-2007 17:30:00.000     -13
10-02-2007 18:30:00.000     -16
10-02-2007 19:30:00.000     -21
10-02-2007 20:30:00.000     -27
10-02-2007 21:30:00.000     -27
10-02-2007 22:30:00.000     -27
10-02-2007 23:30:00.000     -28
11-02-2007 00:30:00.000     -28
11-02-2007 01:30:00.000     -28
11-02-2007 02:30:00.000     -27
11-02-2007 03:30:00.000     -26
11-02-2007 04:30:00.000     -24
11-02-2007 05:30:00.000     -21
11-02-2007 06:30:00.000     -19
11-02-2007 07:30:00.000     -19
11-02-2007 08:30:00.000     -18
11-02-2007 09:30:00.000     -16
11-02-2007 10:30:00.000     -15
11-02-2007 11:30:00.000     -13
11-02-2007 12:30:00.000     -16
11-02-2007 13:30:00.000     -17
11-02-2007 14:30:00.000     -17
11-02-2007 15:30:00.000     -16
11-02-2007 16:30:00.000     -17
11-02-2007 17:30:00.000     -19
11-02-2007 18:30:00.000     -19
11-02-2007 19:30:00.000     -24
11-02-2007 20:30:00.000     -25
11-02-2007 21:30:00.000     -20
11-02-2007 22:30:00.000     -16
11-02-2007 23:30:00.000     -15
12-02-2007 00:30:00.000     -15
12-02-2007 01:30:00.000     -14
12-02-2007 02:30:00.000     -15
12-02-2007 03:30:00.000     -14
12-02-2007 04:30:00.000     -12
12-02-2007 05:30:00.000     -10
12-02-2007 06:30:00.000      -9
12-02-2007 07:30:00.000      -8
12-02-2007 08:30:00.000      -7
12-02-2007 09:30:00.000      -7
12-02-2007 10:30:00.000       6
12-02-2007 11:30:00.000       8
12-02-2007 12:30:00.000      10
12-02-2007 13:30:00.000       0
12-02-2007 14:30:00.000       2
12-02-2007 15:30:00.000       0
12-02-2007 16:30:00.000      -3
12-02-2007 17:30:00.000      -3
12-02-2007 18:30:00.000       1
12-02-2007 19:30:00.000       1
12-02-2007 20:30:00.000       1
12-02-2007 21:30:00.000       3
12-02-2007 22:30:00.000      -2
12-02-2007 23:30:00.000     -13
13-02-2007 00:30:00.000      -8
13-02-2007 01:30:00.000      -6
13-02-2007 02:30:00.000     -11
13-02-2007 03:30:00.000     -12
13-02-2007 04:30:00.000     -12
13-02-2007 05:30:00.000     -11
13-02-2007 06:30:00.000     -12
13-02-2007 07:30:00.000      -9
13-02-2007 08:30:00.000      -7
13-02-2007 09:30:00.000      -6
13-02-2007 10:30:00.000      -6
13-02-2007 11:30:00.000      -7
13-02-2007 12:30:00.000      -4
13-02-2007 13:30:00.000      -4
13-02-2007 14:30:00.000      -2
13-02-2007 15:30:00.000      -3
13-02-2007 16:30:00.000     -12
13-02-2007 17:30:00.000     -20
13-02-2007 18:30:00.000     -21
13-02-2007 19:30:00.000     -13
13-02-2007 20:30:00.000     -12
13-02-2007 21:30:00.000     -14
13-02-2007 22:30:00.000     -20
13-02-2007 23:30:00.000     -30
14-02-2007 00:30:00.000     -36
14-02-2007 01:30:00.000     -34
14-02-2007 02:30:00.000     -28
14-02-2007 03:30:00.000     -29
14-02-2007 04:30:00.000     -28
14-02-2007 05:30:00.000     -29
14-02-2007 06:30:00.000     -23
14-02-2007 07:30:00.000     -23
14-02-2007 08:30:00.000     -28
14-02-2007 09:30:00.000     -26
14-02-2007 10:30:00.000     -24
14-02-2007 11:30:00.000     -27
14-02-2007 12:30:00.000     -23
14-02-2007 13:30:00.000     -23
14-02-2007 14:30:00.000     -22
14-02-2007 15:30:00.000     -20
14-02-2007 16:30:00.000     -21
14-02-2007 17:30:00.000     -24
14-02-2007 18:30:00.000     -32
14-02-2007 19:30:00.000     -41
14-02-2007 20:30:00.000     -31
14-02-2007 21:30:00.000     -34
14-02-2007 22:30:00.000     -30
14-02-2007 23:30:00.000     -28
15-02-2007 00:30:00.000     -29
15-02-2007 01:30:00.000     -29
15-02-2007 02:30:00.000     -28
15-02-2007 03:30:00.000     -24
15-02-2007 04:30:00.000     -21
15-02-2007 05:30:00.000     -20
15-02-2007 06:30:00.000     -21
15-02-2007 07:30:00.000     -20
15-02-2007 08:30:00.000     -21
15-02-2007 09:30:00.000     -21
15-02-2007 10:30:00.000     -21
15-02-2007 11:30:00.000     -23
15-02-2007 12:30:00.000     -23
15-02-2007 13:30:00.000     -22
15-02-2007 14:30:00.000     -22
15-02-2007 15:30:00.000     -21
15-02-2007 16:30:00.000     -21
15-02-2007 17:30:00.000     -23
15-02-2007 18:30:00.000     -23
15-02-2007 19:30:00.000     -21
15-02-2007 20:30:00.000     -17
15-02-2007 21:30:00.000     -15
15-02-2007 22:30:00.000     -14
15-02-2007 23:30:00.000     -13
16-02-2007 00:30:00.000     -11
16-02-2007 01:30:00.000     -11
16-02-2007 02:30:00.000      -9
16-02-2007 03:30:00.000     -10
16-02-2007 04:30:00.000     -12
16-02-2007 05:30:00.000     -16
16-02-2007 06:30:00.000     -20
16-02-2007 07:30:00.000     -24
16-02-2007 08:30:00.000     -23
16-02-2007 09:30:00.000     -21
16-02-2007 10:30:00.000     -21
16-02-2007 11:30:00.000     -22
16-02-2007 12:30:00.000     -24
16-02-2007 13:30:00.000     -24
16-02-2007 14:30:00.000     -20
16-02-2007 15:30:00.000     -16
16-02-2007 16:30:00.000     -16
16-02-2007 17:30:00.000     -18
16-02-2007 18:30:00.000     -20
16-02-2007 19:30:00.000     -20
16-02-2007 20:30:00.000     -18
16-02-2007 21:30:00.000     -15
16-02-2007 22:30:00.000     -18
16-02-2007 23:30:00.000     -24
17-02-2007 00:30:00.000     -23
17-02-2007 01:30:00.000     -22
17-02-2007 02:30:00.000     -23
17-02-2007 03:30:00.000     -22
17-02-2007 04:30:00.000     -24
17-02-2007 05:30:00.000     -23
17-02-2007 06:30:00.000     -21
17-02-2007 07:30:00.000     -20
17-02-2007 08:30:00.000     -24
17-02-2007 09:30:00.000     -22
17-02-2007 10:30:00.000     -23
17-02-2007 11:30:00.000     -21
17-02-2007 12:30:00.000     -21
17-02-2007 13:30:00.000     -22
17-02-2007 14:30:00.000     -20
17-02-2007 15:30:00.000     -20
17-02-2007 16:30:00.000     -20
17-02-2007 17:30:00.000     -17
17-02-2007 18:30:00.000     -16
17-02-2007 19:30:00.000     -17
17-02-2007 20:30:00.000     -19
17-02-2007 21:30:00.000     -26
17-02-2007 22:30:00.000     -27
17-02-2007 23:30:00.000     -26
18-02-2007 00:30:00.000     -23
18-02-2007 01:30:00.000     -20
18-02-2007 02:30:00.000     -20
18-02-2007 03:30:00.000     -20
18-02-2007 04:30:00.000     -14
18-02-2007 05:30:00.000     -11
18-02-2007 06:30:00.000     -11
18-02-2007 07:30:00.000     -15
18-02-2007 08:30:00.000     -19
18-02-2007 09:30:00.000     -20
18-02-2007 10:30:00.000     -20
18-02-2007 11:30:00.000     -18
18-02-2007 12:30:00.000     -16
18-02-2007 13:30:00.000     -17
18-02-2007 14:30:00.000     -17
18-02-2007 15:30:00.000     -16
18-02-2007 16:30:00.000     -12
18-02-2007 17:30:00.000     -10
18-02-2007 18:30:00.000     -12
18-02-2007 19:30:00.000     -15
18-02-2007 20:30:00.000     -18
18-02-2007 21:30:00.000     -18
18-02-2007 22:30:00.000     -16
18-02-2007 23:30:00.000     -17
19-02-2007 00:30:00.000     -15
19-02-2007 01:30:00.000     -13
19-02-2007 02:30:00.000     -11
19-02-2007 03:30:00.000     -10
19-02-2007 04:30:00.000      -8
19-02-2007 05:30:00.000      -7
19-02-2007 06:30:00.000      -6
19-02-2007 07:30:00.000      -7
19-02-2007 08:30:00.000      -7
19-02-2007 09:30:00.000      -7
19-02-2007 10:30:00.000      -8
19-02-2007 11:30:00.000     -10
19-02-2007 12:30:00.000      -8
19-02-2007 13:30:00.000      -6
19-02-2007 14:30:00.000      -9
19-02-2007 15:30:00.000      -8
19-02-2007 16:30:00.000      -9
19-02-2007 17:30:00.000     -10
19-02-2007 18:30:00.000      -8
19-02-2007 19:30:00.000      -8
19-02-2007 20:30:00.000      -9
19-02-2007 21:30:00.000     -10
19-02-2007 22:30:00.000     -12
19-02-2007 23:30:00.000     -12
20-02-2007 00:30:00.000      -9
20-02-2007 01:30:00.000     -10
20-02-2007 02:30:00.000     -10
20-02-2007 03:30:00.000      -9
20-02-2007 04:30:00.000      -9
20-02-2007 05:30:00.000     -10
20-02-2007 06:30:00.000      -9
20-02-2007 07:30:00.000      -7
20-02-2007 08:30:00.000      -3
20-02-2007 09:30:00.000      -2
20-02-2007 10:30:00.000      -5
20-02-2007 11:30:00.000      -8
20-02-2007 12:30:00.000      -9
20-02-2007 13:30:00.000      -8
20-02-2007 14:30:00.000      -6
20-02-2007 15:30:00.000      -6
20-02-2007 16:30:00.000      -6
20-02-2007 17:30:00.000      -5
20-02-2007 18:30:00.000      -4
20-02-2007 19:30:00.000      -3
20-02-2007 20:30:00.000      -3
20-02-2007 21:30:00.000      -5
20-02-2007 22:30:00.000      -5
20-02-2007 23:30:00.000      -7
21-02-2007 00:30:00.000      -6
21-02-2007 01:30:00.000      -4
21-02-2007 02:30:00.000      -5
21-02-2007 03:30:00.000      -5
21-02-2007 04:30:00.000      -9
21-02-2007 05:30:00.000      -7
21-02-2007 06:30:00.000      -5
21-02-2007 07:30:00.000      -4
21-02-2007 08:30:00.000      -3
21-02-2007 09:30:00.000      -4
21-02-2007 10:30:00.000      -4
21-02-2007 11:30:00.000      -1
21-02-2007 12:30:00.000       0
21-02-2007 13:30:00.000       0
21-02-2007 14:30:00.000      -2
21-02-2007 15:30:00.000      -3
21-02-2007 16:30:00.000      -6
21-02-2007 17:30:00.000      -7
21-02-2007 18:30:00.000      -6
21-02-2007 19:30:00.000      -5
21-02-2007 20:30:00.000      -4
21-02-2007 21:30:00.000      -3
21-02-2007 22:30:00.000      -1
21-02-2007 23:30:00.000       0
22-02-2007 00:30:00.000      -1
22-02-2007 01:30:00.000      -2
22-02-2007 02:30:00.000      -2
22-02-2007 03:30:00.000      -2
22-02-2007 04:30:00.000      -3
22-02-2007 05:30:00.000      -2
22-02-2007 06:30:00.000      -1
22-02-2007 07:30:00.000      -3
22-02-2007 08:30:00.000      -4
22-02-2007 09:30:00.000      -3
22-02-2007 10:30:00.000      -2
22-02-2007 11:30:00.000       1
22-02-2007 12:30:00.000       4
22-02-2007 13:30:00.000       1
22-02-2007 14:30:00.000      -2
22-02-2007 15:30:00.000      -3
22-02-2007 16:30:00.000      -4
22-02-2007 17:30:00.000      -6
22-02-2007 18:30:00.000      -8
22-02-2007 19:30:00.000      -9
22-02-2007 20:30:00.000     -10
22-02-2007 21:30:00.000     -12
22-02-2007 22:30:00.000     -12
22-02-2007 23:30:00.000     -10
23-02-2007 00:30:00.000      -6
23-02-2007 01:30:00.000      -4
23-02-2007 02:30:00.000      -5
23-02-2007 03:30:00.000      -8
23-02-2007 04:30:00.000      -9
23-02-2007 05:30:00.000      -7
23-02-2007 06:30:00.000      -5
23-02-2007 07:30:00.000      -3
23-02-2007 08:30:00.000      -2
23-02-2007 09:30:00.000      -1
23-02-2007 10:30:00.000      -2
